in-rho_O,in-rho_O2,in-Th,in-Tv,in-t,out-Y_O,out-Y_O2,out-Th,out-Tv
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.4643125775E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.4789557032E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.4937452603E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.5086827129E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.5237695400E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.5390072354E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.5543973078E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.5699412809E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.5856406937E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.6014971007E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.6175120717E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.6336871924E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.6500240643E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.6665243050E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.6831895481E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.7000214435E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.7170216580E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.7341918746E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.7515337933E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.7690491313E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.7867396226E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.8046070188E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.8226530890E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.8408796199E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.8592884162E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.8778813003E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.8966601133E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.9156267145E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.9347829816E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.9541308115E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.9736721196E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,1.9934088408E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.0133429292E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.0334763585E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.0538111221E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.0743492333E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.0950927257E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.1160436529E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.1372040895E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.1585761304E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.1801618917E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2019635106E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2239831457E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2462229772E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2686852070E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2913720591E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3142857797E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3374286375E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3608029239E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3844109531E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4082550626E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4323376133E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4566609894E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4812275993E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5060398753E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5311002741E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5564112769E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5819753896E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6077951435E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6338730950E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6602118259E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6868139442E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7136820837E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7408189045E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7682270936E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7959093645E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8238684582E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8521071428E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8806282142E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9094344963E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9385288413E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9679141297E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9975932711E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0275692038E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0578448958E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0884233448E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.1193075782E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.1505006540E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.1820056606E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.2138257172E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.2459639744E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.2784236142E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.3112078503E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.3443199288E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.3777631281E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4115407594E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4456561670E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4801127287E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5149138560E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5500629945E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5855636245E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6214192608E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6576334534E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6942097879E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7311518858E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7684634047E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8061480387E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8442095191E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8826516143E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.9214781305E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.9606929118E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0002998409E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0403028393E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0807058678E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.1215129264E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.1627280557E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2043553363E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2463988897E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2888628786E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3317515074E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3750690224E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.4188197127E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.4630079098E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5076379889E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5527143688E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5982415125E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.6442239276E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.6906661669E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7375728286E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7849485569E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.8327980425E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.8811260229E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.9299372832E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.9792366560E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.0290290226E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.0793193128E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.1301125059E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.1814136310E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.2332277673E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.2855600450E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.3384156455E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.3917998020E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.4457178000E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.5001749780E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.5551767278E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.6107284951E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.6668357800E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.7235041378E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.7807391792E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.8385465710E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.8969320368E-02,7.7080213492E-02,9.2291978651E-01,2.9815257140E+03,2.9815257140E+03
